action,centroid,count,crest,fft_kurtosis,fft_mean,fft_skewness,fft_variance,flatness,item,kurtosis,maximum,mean,mean_diff,median,minimum,path,percentile_25,percentile_75,rolloff,shelf_type,skewness,spread,standard_dev,variance
drop,533.7926870610727,17000.0,0.08979378371454341,5094.348199209961,46198.195636279444,64.59842864710616,188874507508.10263,0.2423270684302957,detergent,-1.518201413627049,4094.0,2074.3994117647057,-0.007941643626095653,2033.0,48.0,.\data\data_detergent_shelf_wood_drop881.csv,57.0,4093.0,1119.280084695918,wood,0.011644322581831743,978.5786680975381,1622.042322891888,2631021.2972525116
drop,483.53692797998946,40000.0,0.07129953530468292,13384.799047923987,58139.769990879344,105.88493212430096,419712002951.0128,0.21665596630804132,detergent,-1.1197274377993685,4094.0,2072.772925,-0.0005000125003125078,2036.0,48.0,.\data\data_detergent_shelf_wood_drop886.csv,975.0,3244.0,924.9537523123844,wood,0.012281844286772928,928.0512569315262,1408.9390274037921,1985109.1829415436
drop,526.4032851007325,14000.0,0.09740544621343919,4018.106428416644,41585.17307943805,57.33538166492057,151844769748.38467,0.24077674182108194,detergent,-1.6153743384966261,4094.0,2025.6005,0.025644688906350455,1953.0,48.0,.\data\data_detergent_shelf_wood_drop891.csv,56.0,4093.0,1096.2719611484074,wood,0.059132257016563314,973.0703967663698,1662.8974057430873,2765227.7820270904
drop,433.94996303980815,15000.0,0.10789373200560778,4818.694575630323,37512.070588284994,63.60568466148891,153171231819.34195,0.19352321224931787,detergent,-1.1684772822590783,4094.0,2023.9284666666667,-0.005667044469631309,2024.0,43.0,.\data\data_detergent_shelf_wood_drop896.csv,329.0,3161.0,821.2238368217571,wood,0.058976049934510125,856.822762252831,1454.0178507881171,2114167.9104104955
drop,372.66951736802827,10500.0,0.10566378354425111,2843.3471659602856,39056.88198716264,47.53500855353598,121571513824.05347,0.16400304633207619,detergent,-1.7879710246155618,4094.0,2063.842,0.037051147728355084,2021.0,48.0,.\data\data_detergent_shelf_wood_drop901.csv,56.0,4093.0,617.9775280898876,wood,0.012934344111099547,797.8361250632288,1790.8574067595723,3207170.25134562
drop,467.14426711519013,15000.0,0.09694122772716027,4143.460232467338,42364.33953653313,57.93621194804429,170576730342.84143,0.20847314465126093,detergent,-1.7366537114615097,4094.0,2053.6993333333335,0.0013334222281485431,2018.0,48.0,.\data\data_detergent_shelf_wood_drop906.csv,56.0,4093.0,936.5417944274096,wood,0.024816395459555773,885.6849110106892,1748.6581453847393,3057805.309420396
drop,373.3461783309121,11500.0,0.11123249033399908,3336.991325633004,37210.6776453309,52.217363932694575,129330722653.0553,0.15634146741053145,detergent,-1.6413212531612087,4094.0,2069.8780869565217,0.04452561092268893,2047.0,48.0,.\data\data_detergent_shelf_wood_drop911.csv,56.0,4093.0,691.1841418883672,wood,0.005547771992222862,743.9718412085215,1673.3148015762679,2799982.4251742247
drop,390.2386835552047,17000.0,0.1066152193596515,5543.429988363504,38664.456428890175,68.44949901164144,178793552235.4942,0.16212350738296055,detergent,-1.1849581907664493,4094.0,2061.3522352941177,0.0021177716336255076,2040.0,47.0,.\data\data_detergent_shelf_wood_drop916.csv,670.75,3461.5,743.441948006117,wood,0.026481920109410154,761.776950247532,1451.9748775549676,2108231.045050763
drop,373.32523585825834,17500.0,0.11271502530304504,5671.138964433137,36264.425625028605,69.69936917499128,182100330397.49347,0.16201460583128022,detergent,-1.2482260632369655,4094.0,2044.0064,0.014857991885250586,2030.0,46.0,.\data\data_detergent_shelf_wood_drop921.csv,619.75,3412.25,635.9273225917038,wood,0.047787203839820824,781.3923394275713,1458.1759788461372,2126277.1852838905
drop,423.0707196933044,20500.0,0.08851900212727827,6337.178169986902,46486.1875600654,72.15928781682373,220564316755.47147,0.18046289765005338,detergent,-1.4008254862606162,4094.0,2057.6561951219514,0.0031708863847016927,2035.0,48.0,.\data\data_detergent_shelf_wood_drop926.csv,75.0,4092.0,825.2853380158033,wood,0.0275740926986551,807.0541955031454,1548.524068056129,2397926.789349103
drop,461.32777537025294,44000.0,0.06588457599525822,15826.644057393849,62227.99547706151,116.74477091253917,435496141698.8883,0.19819611120988728,detergent,-0.6349972409283651,4094.0,2050.025727272727,-0.0005681947316984477,2029.0,47.0,.\data\data_detergent_shelf_wood_drop931.csv,1528.0,2570.0,880.6417890095905,wood,0.05187960277368507,844.171856225669,1257.3487131357729,1580925.786424184
drop,240.63008679602922,20500.0,0.11617365662229301,6745.583421915813,35344.78204281655,75.55971076469979,212999653716.3081,0.07895690324574818,detergent,-1.1328624831868848,4094.0,2053.2665853658536,0.0026342748426752523,2030.0,47.0,.\data\data_detergent_shelf_wood_drop936.csv,847.75,3211.25,419.47127109550286,wood,0.03079783813796182,522.1567815411554,1421.4348577366084,2020477.054788692
drop,381.22295266495934,17000.0,0.1033358125684947,5459.451424495605,39671.995940381334,67.5576356982713,178120991590.9907,0.16306482735550232,detergent,-1.2920205527640385,4094.0,2050.010117647059,0.011471263015471498,2032.0,48.0,.\data\data_detergent_shelf_wood_drop941.csv,599.75,3454.75,606.3992471473945,wood,0.0347185332215816,803.6462959610151,1471.9286184362295,2166573.857771587
drop,479.59314959661367,14500.0,0.09919747315206842,4290.27790752047,41836.78438799581,59.411729913965026,162402495524.34296,0.2143639561596152,detergent,-1.614720187399983,4094.0,2075.3378620689655,0.019242706393544383,2012.0,48.0,.\data\data_detergent_shelf_wood_drop946.csv,59.0,4093.0,935.7330023445043,wood,0.019773335811710615,911.0806079312908,1645.7755992160644,2708577.3229749957
drop,442.2808662246187,17500.0,0.08586676247827131,5136.39064129877,47657.08547511545,64.48191805015642,191175601144.2244,0.19387115142036845,detergent,-1.5935348821242923,4094.0,2046.3136571428572,0.01805817475284302,2023.0,48.0,.\data\data_detergent_shelf_wood_drop951.csv,58.0,4093.0,821.6203862415724,wood,0.03664944167271733,849.3795880111505,1637.2904872812276,2680720.1397415996
drop,468.1101171264984,22000.0,0.09410477980419507,7176.649956355601,43527.84969636227,77.78275047873701,228454526601.24942,0.20943399253599027,detergent,-1.1500917068006147,4094.0,2048.2755454545454,-0.011636892586026638,2027.0,48.0,.\data\data_detergent_shelf_wood_drop956.csv,640.75,3372.5,919.9163712389783,wood,0.03822593308002895,904.5928723473542,1442.428205220941,2080599.1272169054
drop,536.6930602514138,21000.0,0.08961647563882404,6737.017078277158,46319.685327153915,74.97304273617378,225690549112.1025,0.24311891839365868,detergent,-1.2717489803110806,4094.0,2075.7011428571427,-0.0009048049907138435,2040.0,48.0,.\data\data_detergent_shelf_wood_drop961.csv,348.0,4092.0,1078.9448623940577,wood,0.015790969083744017,1009.1067782941005,1494.4581828754456,2233405.260363379
drop,408.0087810787512,15000.0,0.10058848716305686,4087.5412177461785,41131.2739559378,57.5287065255391,174442117692.8888,0.17583285443872648,detergent,-1.7845823329233983,4094.0,2068.9421333333335,-0.024601640109340624,2023.0,48.0,.\data\data_detergent_shelf_wood_drop966.csv,56.0,4093.0,733.9021463804826,wood,0.011737761055064027,808.2593910896853,1784.094921437118,3182994.688697716
drop,407.5474563524925,16000.0,0.1007516630631552,4640.574127589797,41088.802194369084,61.946011640839835,180562378742.58362,0.17567898107508917,detergent,-1.6336047839104244,4094.0,2070.1413125,-0.006437902368898056,2040.0,49.0,.\data\data_detergent_shelf_wood_drop971.csv,56.0,4093.0,770.5286839145107,wood,0.015137832181783564,791.717451045073,1679.6716433264987,2821296.8293951405
drop,627.3984696842057,21500.0,0.07491462292829361,6283.164827299261,55663.7027188075,71.36661508229712,244537244123.06232,0.2871630153835833,detergent,-1.6291195331484316,4094.0,2085.2066046511627,0.004558351551234941,2048.0,41.0,.\data\data_detergent_shelf_wood_drop976.csv,56.0,4093.0,1408.7061668681984,wood,-0.0027777951620400016,1089.0997763668563,1680.169243370923,2822968.6863696193
drop,515.6790621774625,17000.0,0.08679288398542742,4666.009702636673,48595.31121551229,61.18773794140343,204408268668.5998,0.23317379616137315,detergent,-1.8071843698324683,4094.0,2109.111705882353,0.04129654685569739,2044.0,49.0,.\data\data_detergent_shelf_wood_drop981.csv,56.0,4093.0,1036.9368309610634,wood,-0.03149487600452135,975.0999469280666,1807.7186176385699,3267846.600557102
drop,503.9121053440969,16500.0,0.0835181805321553,4545.3580262728,50134.55300644333,60.287484471184825,195087446976.2784,0.22716679387695754,detergent,-1.7833942802948726,4094.0,2093.827090909091,-0.03685071822534699,2077.5,47.0,.\data\data_detergent_shelf_wood_drop986.csv,56.0,4093.0,991.3949824263725,wood,-0.0175162929861135,946.8891022228132,1791.4339718777328,3209235.6755976295
drop,273.4042639895853,24000.0,0.10789046681575519,8249.297167652974,37864.78329805448,84.1130743359991,241472355028.69052,0.10335967189983923,detergent,-0.9444146871637402,4094.0,2042.7947916666667,0.0025834409767073628,2032.0,48.0,.\data\data_detergent_shelf_wood_drop991.csv,1153.0,2888.0,425.79785017915174,wood,0.04921726440390433,600.4325956295344,1332.6603729949072,1775983.6697509252
drop,425.777160979182,13000.0,0.10562424446795182,3676.722471677337,39013.35688538792,55.204687350139366,147502492702.57135,0.18658255597399298,detergent,-1.7163489732923634,4094.0,2060.695153846154,0.08808369874605738,2040.0,49.0,.\data\data_detergent_shelf_wood_drop996.csv,56.0,4093.0,773.7271189047839,wood,0.010410969786878855,837.0862156682183,1724.09075483559,2972488.930909554
noise,253.98661434408848,26500.0,0.8378125002878481,13245.60932876111,4844.22932479582,115.0974115697319,218249196072.6175,0.10238665081372898,detergent,0.8585858029950946,2112.0,2029.4310943396226,-0.0011321181931393638,2029.0,1973.0,.\data\data_detergent_shelf_wood_noise1000.csv,2022.0,2037.0,47.166251603652555,wood,0.11345324809391125,849.5044168412725,12.031624897338567,144.7599976702573
noise,318.4742506012995,51500.0,0.4123001885853598,25670.218542631723,9846.093276461192,160.10812338187202,424936598133.5779,0.11435468622995038,detergent,5.035518424305186,2665.0,2029.8518834951456,-0.009708926386920134,2029.0,1396.0,.\data\data_detergent_shelf_wood_noise1002.csv,2008.0,2051.0,562.5024270902101,wood,-0.03471803958998449,724.7713608809267,113.145643928014,12801.936739884932
noise,317.65450947276753,53000.0,0.3533991051123365,26401.071411580364,11483.07932705381,162.34509772919742,437132219743.87573,0.096559893015642,detergent,2.5671269722631176,2643.0,2029.1315471698113,0.005358591671540972,2030.0,1455.0,.\data\data_detergent_shelf_wood_noise1004.csv,1982.0,2079.0,533.7534432662918,wood,0.022431626847984658,660.1872454732446,125.80792686484594,15827.634462030426
noise,307.25222603474845,36000.0,0.508320961412171,17971.37220504211,7984.535563498045,134.0190600550895,296686995135.11584,0.09979275578950017,detergent,8.961612181023728,2671.0,2029.466138888889,5.555709880830023e-05,2030.0,1445.0,.\data\data_detergent_shelf_wood_noise1005.csv,2013.0,2047.0,547.7473473695906,wood,-0.1461435852535117,701.2408019767332,77.90270348227781,6068.831209847699
noise,416.5185405073745,109000.0,0.25409177299193647,54332.643624627584,15976.140928935676,232.92342670652974,899345462765.9391,0.11800724174586016,detergent,5.345443561552491,2766.0,2029.7402293577982,-0.0041009550546335285,2030.0,1271.0,.\data\data_detergent_shelf_wood_noise1007.csv,2003.0,2058.0,673.2903983413148,wood,0.0014519771141307226,677.262185154779,116.9538074652438,13678.193080617315
noise,321.2398046271907,55000.0,0.51965558937574,27470.39715890265,7809.689895505573,165.70953610493126,453110943476.2536,0.12057621532656074,detergent,18.972807451679977,2567.0,2029.2482909090909,0.0035637011582028764,2030.0,1460.0,.\data\data_detergent_shelf_wood_noise1009.csv,2017.0,2041.0,543.4347841896658,wood,-0.12189274395624565,783.7941931800395,63.9700102322888,4092.1622091191334
noise,282.7595558475989,12500.0,0.5021463651739546,6217.752632973847,8081.1259348893145,78.77685571255209,103117037881.20169,0.08858053038104216,detergent,2.7649309170579386,2623.0,2029.27864,0.02912232978638291,2029.0,1415.0,.\data\data_detergent_shelf_wood_noise1010.csv,1984.0,2077.0,494.32090865461527,wood,-0.09885428563093229,639.1655547742853,141.3015545919322,19966.12933009679
noise,280.8235302611902,38500.0,0.5495180068994572,19216.761073454498,7382.900422601099,138.5794875049746,317060193334.91156,0.10795256007893418,detergent,12.954678744203333,2616.0,2028.6237402597403,0.007948258396321982,2029.0,1446.0,.\data\data_detergent_shelf_wood_noise1012.csv,2012.0,2046.0,495.2989455093242,wood,-0.2167342386247091,743.2870206573098,80.90094383475221,6544.962713353732
noise,265.502289376319,40000.0,0.6655764405079118,19972.261784497165,6099.148768570887,141.28881588505016,329761852736.3646,0.11069416899315805,detergent,18.501385062235553,2574.0,2029.82635,0.0035500887522188053,2029.0,1507.0,.\data\data_detergent_shelf_wood_noise1014.csv,2017.0,2042.0,225.73871306434677,wood,0.30242119758524344,825.5243218476248,70.70119668122798,4998.659212157682
noise,296.41327691158887,36000.0,0.4469637617905153,17944.41681861654,9080.83588287695,133.86867107862238,296915106803.4221,0.09458487293082311,detergent,3.4084185049172153,2591.0,2029.5150277777777,0.00469457484930137,2030.0,1420.0,.\data\data_detergent_shelf_wood_noise1015.csv,1991.0,2070.0,537.192378201211,wood,-0.11382323734788753,675.6655475577642,111.93139224375885,12528.6365696262
noise,400.89343704574566,132500.0,0.3438122103135058,66139.84159662372,11806.550936888374,257.0777269075141,1092440474126.7878,0.14124666454372492,detergent,6.080245096074483,2629.0,2029.6488226415095,-0.003615121623559423,2030.0,1546.0,.\data\data_detergent_shelf_wood_noise1017.csv,2003.0,2056.0,670.5559161371149,wood,0.1257004334602581,800.6326671962323,84.03353445629271,7061.634913216935
noise,270.42878111746194,30000.0,0.6863849561130559,14982.249647038756,5914.218644312849,122.38234504315842,247282982507.00058,0.11922187876334583,detergent,23.160568862729175,2576.0,2029.8506666666667,-0.016000533351111703,2030.0,1577.0,.\data\data_detergent_shelf_wood_noise1019.csv,2020.0,2039.0,203.98640090660624,wood,0.39269549874585974,832.1371481869203,62.40419571104949,3894.283642342967
noise,395.65456437905493,56000.0,0.3386282070084559,27913.038356846086,11986.116527415887,166.95442890474754,461896917682.60803,0.10766100918085236,detergent,4.261466730818853,2780.0,2029.4910535714287,0.0006964410078751407,2030.0,1236.0,.\data\data_detergent_shelf_wood_noise1020.csv,1982.0,2078.0,646.2269204671262,wood,-0.05471698643739425,667.583873062376,115.5498175864127,13351.76034425325
noise,403.43813225348737,87000.0,0.3322637807280871,43419.0913447418,12215.392758025988,208.28533073224247,717157050555.622,0.13111364901784725,detergent,7.658600718151462,2618.0,2029.4129425287356,-0.006885136610765641,2030.0,1407.0,.\data\data_detergent_shelf_wood_noise1022.csv,2010.0,2049.0,661.8238661180203,wood,-0.06525593575088337,738.9830671974083,89.75222214693363,8055.461380312525
noise,285.97248843775515,37000.0,0.5513637852046274,18478.18723229408,7365.694756789453,135.90919949835987,305243642279.4387,0.11084496742446744,detergent,18.037720832635962,2615.0,2030.6984324324324,-0.010135409065109869,2030.0,1525.0,.\data\data_detergent_shelf_wood_noise1024.csv,2014.0,2046.0,423.4906221285336,wood,0.8037245219831575,752.00254483429,65.33271426563006,4268.363553314462
noise,355.3189236255036,80000.0,0.40345950067016034,39932.332821848504,10060.179885166264,199.75638935668547,659455027549.8541,0.1196536708255255,detergent,4.3136960834261355,2503.0,2029.4883125,-0.0013625170314628932,2030.0,1539.0,.\data\data_detergent_shelf_wood_noise1025.csv,2011.0,2048.0,565.9858503537412,wood,-0.009972679155219153,747.4465623404596,83.74671609865149,7013.512457308132
noise,299.89549750388164,43000.0,0.46089914926733766,21437.312285636577,8805.078617494328,146.3224160331011,354538233710.8174,0.11855430714755458,detergent,7.359657767982622,2680.0,2029.221,0.015581757715295705,2030.0,1413.0,.\data\data_detergent_shelf_wood_noise1027.csv,2006.0,2056.0,464.8620994372355,wood,-0.1741861050884775,747.54583084486,108.56485588839766,11786.327934068551
noise,249.15739658978237,20000.0,0.45329521246802096,9931.237388795813,8949.285414001304,99.50623669648942,165061315016.8633,0.08013014034415261,detergent,1.8890459480051458,2673.0,2028.53695,-0.015150757537876893,2031.0,1374.0,.\data\data_detergent_shelf_wood_noise1029.csv,1947.0,2111.0,482.45175482451754,wood,-0.046470624591085904,619.7024728733148,167.2513853036556,27973.02588599187
noise,368.02763388682126,48500.0,0.37140752603355714,24175.812496362643,10928.343646964999,155.3799913982424,400028231066.9275,0.10250968341498118,detergent,3.875043034367985,2654.0,2029.5182268041237,0.00030928472752015507,2030.0,1395.0,.\data\data_detergent_shelf_wood_noise1030.csv,1990.0,2071.0,652.3442332274958,wood,-0.0719176307581862,660.5420705689967,113.66282368089095,12919.237487113305
noise,377.74876764320857,37500.0,0.3212230206552391,18642.929902139913,12641.76148104244,136.35980576291237,309976615764.9461,0.11488207030934229,detergent,4.412710256799975,2993.0,2030.5206933333334,-0.023280620816555107,2033.0,1068.0,.\data\data_detergent_shelf_wood_noise1032.csv,1970.0,2096.0,654.3651005279719,wood,-0.04899107808508634,668.1949236738683,157.21948741884887,24717.967224245574
noise,308.97218670024535,41000.0,0.5613276669911543,20436.54803225053,7231.500762103844,142.86139970593658,338252675138.2537,0.13710938895914257,detergent,19.782717370271172,2901.0,2029.7197317073171,-0.019878533622771286,2029.0,1190.0,.\data\data_detergent_shelf_wood_noise1034.csv,2011.0,2048.0,408.0288766401639,wood,0.1650246194760606,845.3843435421802,110.54025859562142,12219.148770386857
noise,223.3768688266875,20000.0,0.7458366666042462,9992.98530218873,5441.1473195047765,99.96740752974489,164704062641.72714,0.0888325227682028,detergent,8.430449223095078,2303.0,2029.3065,-0.004650232511625581,2029.5,1773.0,.\data\data_detergent_shelf_wood_noise1035.csv,2015.0,2044.0,257.47425257474254,wood,-0.04350481576100449,735.613720362454,36.570876790165535,1337.4290292014682
noise,332.05840141285086,49000.0,0.40065047159563066,24435.82336048969,10131.429567614548,156.23041223279245,404128853871.7924,0.11725290622666334,detergent,5.7430587121085805,2707.0,2029.663857142857,0.010653278638339559,2030.0,1386.0,.\data\data_detergent_shelf_wood_noise1037.csv,1996.0,2063.0,592.4247989877964,wood,0.23090751986995908,730.1724702951504,104.34863865118234,10888.638388355026
noise,339.58470440029083,22500.0,0.42683268159970117,11195.825490751651,9509.056138383557,105.70285703228204,185699073823.57477,0.12379993920535345,detergent,2.69533260615622,2684.0,2029.5683555555556,-0.03986843859727099,2030.0,1367.0,.\data\data_detergent_shelf_wood_noise1039.csv,1968.0,2096.0,622.6113234379167,wood,-0.17970058592067786,729.421664276907,140.53601835537629,19750.372455182664
noise,263.91946986406754,30000.0,0.6302360668284581,14986.761027127604,6440.399847221423,122.40977512649856,247185648352.6568,0.09497334743744762,detergent,13.060395322626198,2379.0,2029.6214333333332,-0.0028667622254075135,2029.0,1581.0,.\data\data_detergent_shelf_wood_noise1040.csv,2013.0,2046.0,414.6390240650623,wood,-0.4667156333099194,739.2275111273798,52.224475428736326,2727.3958338066845
noise,302.1857660345277,43500.0,0.5854563061540409,21734.50367709605,6931.604365057758,147.41360639486484,358263287411.9613,0.1257507608647597,detergent,10.312355806966519,2389.0,2029.1690344827587,0.008965723349962068,2030.0,1679.0,.\data\data_detergent_shelf_wood_noise1042.csv,2016.0,2043.0,434.92253229736565,wood,-0.0047308404460561036,818.6155262534483,48.6518400712817,2367.0015423215714
noise,191.01008553257108,12000.0,0.6748899999352249,5979.162763596768,6010.909506146663,77.28483780406702,98864017794.75578,0.07954051345088332,detergent,2.2161616163836015,2437.0,2028.6894166666666,0.02641886823901992,2030.0,1586.0,.\data\data_detergent_shelf_wood_noise1044.csv,1978.0,2082.0,195.80069988335276,wood,-0.112689839726906,660.720985137752,109.05124010791315,11892.172969073725
noise,263.26829196185037,34500.0,0.777115211816457,17244.873671364887,5222.887674821361,131.32521045643398,284171834048.6228,0.10595551234525771,detergent,3.3961456238097245,2121.0,2029.5103768115941,0.0006376996434679267,2029.0,1903.0,.\data\data_detergent_shelf_wood_noise1045.csv,2020.0,2039.0,257.9560605182308,wood,-0.11051477244023665,832.4246266416079,17.55711799786988,308.25239239112653
noise,359.20554087071935,87500.0,0.28830385189835744,43612.524915147835,14082.251217201616,208.68185825629803,722166977724.4233,0.10937226023495761,detergent,7.231276203045699,2824.0,2030.0300342857142,0.0013257294369078503,2030.0,1319.0,.\data\data_detergent_shelf_wood_noise1047.csv,2002.0,2061.0,587.7579941029919,wood,0.06345636363974344,675.8218030885239,117.25298438272024,13748.262346654436
noise,329.5907139315229,43000.0,0.4403058614009733,21430.886347949414,9219.530419574237,146.28995011151017,354790779852.3883,0.1221212356635255,detergent,9.64709152232744,2814.0,2029.8010465116279,0.016721319100444196,2029.0,1254.0,.\data\data_detergent_shelf_wood_noise1049.csv,2002.0,2057.0,551.6022510580904,wood,0.056054798646989,750.936503285041,114.56304891976528,13124.692177792533
noise,240.04337519957755,23500.0,0.7883697470814358,11745.033604642238,5148.0637772946,108.3815056333739,193545743095.15237,0.09705570905688835,detergent,2.048417139184499,2140.0,2029.461574468085,-0.00038299502106472615,2030.0,1933.0,.\data\data_detergent_shelf_wood_noise1050.csv,2019.0,2040.0,225.51272232150455,wood,0.01621534916287532,786.2635676195913,19.731169445658647,389.3190476932933
noise,388.69439973929695,80000.0,0.28714345661511603,39865.43879071603,14133.47648404699,199.50574267454098,659799351904.5529,0.12525042718541105,detergent,5.180878201785761,2703.0,2029.218375,-0.010737634220427755,2030.0,1297.0,.\data\data_detergent_shelf_wood_noise1052.csv,1996.0,2065.0,654.8586285342866,wood,-0.3206088432837791,705.930132456998,121.41188295601827,14740.84532292588
noise,296.7913079849833,38000.0,0.5084501500674781,18962.54194091191,7982.191147940268,137.65149984856868,313208223927.29517,0.11383730724149874,detergent,12.12327711287305,2631.0,2029.379947368421,-0.014263533250875022,2030.0,1403.0,.\data\data_detergent_shelf_wood_noise1054.csv,2012.0,2047.0,511.55202357770645,wood,-0.17047492841342723,748.5025678852593,87.55887446025744,7666.556496747122
noise,261.6536252084365,28000.0,0.5877743975981817,13980.518969250998,6905.253407846643,118.21512677606844,230730690063.3098,0.09360971700136357,detergent,4.1784258975825095,2384.0,2029.5105357142857,-0.00200007143112254,2030.0,1608.0,.\data\data_detergent_shelf_wood_noise1055.csv,2011.0,2049.0,436.39740018570103,wood,-0.3730106992367047,700.2745551824635,69.62470274140071,4847.5992318284125
noise,315.07144171000607,31000.0,0.3743569215430869,15418.74439540688,10845.653893011151,124.02639275149997,256098101183.7783,0.10880983145168696,detergent,3.7114474451955823,2757.0,2030.2037741935485,0.026646020839381914,2029.0,1320.0,.\data\data_detergent_shelf_wood_noise1057.csv,1987.0,2072.0,532.2237275014515,wood,0.11926566069070536,681.366503459014,148.66989721730837,22102.738338605035
noise,273.8902736730226,23000.0,0.4841169177029221,11440.499973607426,8381.664516232,106.84244566022312,189770661698.34787,0.09524306339885051,detergent,3.3446150086919695,2631.0,2029.0292173913044,-0.019305187182051393,2030.0,1380.0,.\data\data_detergent_shelf_wood_noise1059.csv,1991.0,2070.0,505.60820798191463,wood,-0.1438850126361105,675.7453135839193,144.05654998547496,20752.289593717647
noise,325.97665525847344,47500.0,0.46243673310151107,23714.802973384612,8776.991354177318,153.95214220276029,391473641181.497,0.10988074270690178,detergent,6.319188442160703,2462.0,2029.487052631579,-0.0018947767321417293,2030.0,1409.0,.\data\data_detergent_shelf_wood_noise1060.csv,2002.0,2057.0,553.2398635846912,wood,-0.4067896521493699,718.9759451862317,76.70693250641945,5883.953494544389
noise,362.1542581748573,68500.0,0.2883420647748689,34080.729688146275,14082.987628044108,184.39312414755085,566048941514.5809,0.10341972521117777,detergent,3.9129441944703798,2704.0,2030.4181459854015,-0.007664345464897298,2029.0,1244.0,.\data\data_detergent_shelf_wood_noise1062.csv,1980.0,2080.0,621.5876908703395,wood,-0.128828023095457,646.129021226133,146.3882016081719,21429.50557007478
noise,244.1915775369637,27000.0,0.5329421583008598,13464.498346924503,7612.664489989429,115.97813212126344,222442750694.46616,0.08982941049679766,detergent,7.188615417684821,2544.0,2028.7051851851852,-0.004296455424274973,2030.0,1336.0,.\data\data_detergent_shelf_wood_noise1064.csv,1996.0,2063.0,382.1939115621065,wood,-0.2654918605505385,683.5875141805362,100.43970762102866,10088.134866997723
noise,273.3974297887067,31000.0,0.563341621403641,15482.923359893468,7205.011932550982,124.41223824517603,255437488754.8139,0.0967093413122084,detergent,6.1679569975904505,2383.0,2029.5724838709677,0.000258072841059389,2030.0,1603.0,.\data\data_detergent_shelf_wood_noise1065.csv,2009.0,2051.0,480.6141539255532,wood,-0.38287178058884,712.3674631407744,61.61560433155848,3796.482697143168
noise,330.259722428049,65000.0,0.3516926157646973,32404.048649140193,11540.414590962795,179.88970424392045,536066508592.046,0.11335342832578535,detergent,6.465256169399426,2788.0,2029.4017384615386,-0.010938629825074231,2029.0,1267.0,.\data\data_detergent_shelf_wood_noise1067.csv,1991.0,2068.0,523.0608288975724,wood,0.0006117729569208608,716.0717111943715,111.96954638052087,12537.179316659613
noise,270.78790699349867,38500.0,0.5734229948689005,19197.387820198175,7079.957803522269,138.4756132627209,317656555099.0759,0.11534510867599336,detergent,15.95356058121058,2796.0,2030.0107532467532,-0.01332502142912803,2030.0,1301.0,.\data\data_detergent_shelf_wood_noise1069.csv,2010.0,2049.0,272.1936522778038,wood,0.20355616651131367,797.3573124832674,103.26288640339818,10663.223708361116
noise,341.9937869870845,41000.0,0.4319136510323785,20454.075772670538,9397.564724340245,142.95184629890502,338039309396.5455,0.1034301957396617,detergent,6.960523233849528,2631.0,2029.567243902439,2.4390838800946363e-05,2030.0,1339.0,.\data\data_detergent_shelf_wood_noise1070.csv,2008.0,2052.0,616.3113994439295,wood,-0.3743448484361741,685.5406196078467,95.55799974678547,9131.33131560665
noise,330.8639889562083,148000.0,0.282653865814082,73764.85466520295,14364.537822110338,271.3888745457502,1221727793554.7605,0.11726113658434457,detergent,18.593171516271028,3081.0,2030.1235067567568,-0.0034121852174676857,2030.0,1015.0,.\data\data_detergent_shelf_wood_noise1072.csv,2011.0,2048.0,523.2361724841556,wood,-0.12028426477088955,741.533816931154,116.70677462130897,13620.471242509007
noise,282.0231576869949,22500.0,0.44652288229255405,11204.964821997522,9090.117212700447,105.76706472170414,185642245847.36887,0.07874153279938234,detergent,6.159381961289174,2720.0,2029.6530666666667,-0.0022667674118849726,2029.0,1267.0,.\data\data_detergent_shelf_wood_noise1074.csv,1988.0,2069.0,559.5058217047374,wood,-0.14200178717450707,600.359160885902,127.24088268243621,16190.242225805496
noise,306.39926297372443,35000.0,0.4510427141179639,17432.489711494345,8998.739898926182,131.9208724485188,288779217230.8201,0.0888941728113142,detergent,4.571245641855386,2646.0,2029.524,0.0020572016343324093,2030.0,1333.0,.\data\data_detergent_shelf_wood_noise1075.csv,1998.0,2065.0,521.1130792526142,wood,-0.29927239030124586,660.163944500502,125.240325657647,15685.139170833474
noise,388.43049164294683,80000.0,0.29392905978964484,39877.033097257045,13807.868689669594,199.54904929135745,659770642844.0793,0.10663421384965402,detergent,3.0560473359867637,2687.0,2029.3176625,0.003600045000562507,2030.0,1279.0,.\data\data_detergent_shelf_wood_noise1077.csv,1984.0,2078.0,636.1090972725682,wood,-0.1920972639155102,657.5743534432356,116.02717992723568,13462.306481867123
noise,290.4552187619704,36000.0,0.4495501086959782,17940.624853680303,9031.496708968245,133.84795885131325,297138002476.23236,0.09693301418827446,detergent,7.294482702047585,2763.0,2030.1679444444444,-0.0046112392010889194,2031.0,1287.0,.\data\data_detergent_shelf_wood_noise1079.csv,1996.0,2070.0,548.5806344091994,wood,-0.03802309763512013,670.9089443403025,115.73442432579856,13394.456974023993
