action,centroid,count,crest,fft_kurtosis,fft_mean,fft_skewness,fft_variance,flatness,item,kurtosis,maximum,mean,mean_diff,median,minimum,path,percentile_25,percentile_75,rolloff,shelf_type,skewness,spread,standard_dev,v2_N,v2_count,v2_kurtosis,v2_max,v2_maximum,v2_mean,v2_mean_diff,v2_median,v2_minimum,v2_percentile_25,v2_percentile_75,v2_skewness,v2_standard_dev,v2_variance,variance
noise,237.71869612078697,800.0,0.9060704894777644,395.99621713792294,2.091985429816065,19.94976322539083,1436.4137513644803,0.0813696609999479,butter,0.16200573812061503,0.97,0.9501125000000096,-1.251564455569463e-05,0.95,0.92,labeled_acce_data\data_butter_shelf_wood_noise10070.csv,0.95,0.96,0.0,wood,-0.14199703461064905,864.0284846468737,0.007901923452097155,546,199.0,0.18634645482719758,0.5268567094713559,0.47127752289257285,0.016410457330652183,0.0006018774767250255,0.015649303041024312,-0.36574717154334596,-0.0830562913584551,0.11368110830643569,0.1734777135579044,0.13618755738021734,0.018547050785189992,6.244039424280303e-05
noise,237.71869612078697,800.0,0.9060704894777644,395.99621713792294,2.091985429816065,19.94976322539083,1436.4137513644803,0.0813696609999479,butter,0.16200573812061503,0.97,0.9501125000000096,-1.251564455569463e-05,0.95,0.92,labeled_acce_data\data_butter_shelf_wood_noise10071.csv,0.95,0.96,0.0,wood,-0.14199703461064905,864.0284846468737,0.007901923452097155,546,199.0,0.18634645482719758,0.5268567094713559,0.47127752289257285,0.016410457330652183,0.0006018774767250255,0.015649303041024312,-0.36574717154334596,-0.0830562913584551,0.11368110830643569,0.1734777135579044,0.13618755738021734,0.018547050785189992,6.244039424280303e-05
noise,272.4328754770503,1000.0,0.8838766020483697,495.9880823959939,2.1455790562121897,22.315489834350974,1797.298113166445,0.09652923196522992,butter,1.3218541307630818,0.99,0.9501100000000153,3.0030030030029945e-05,0.95,0.91,labeled_acce_data\data_butter_shelf_wood_noise10072.csv,0.94,0.96,0.0,wood,0.02971137453427422,902.5722184026206,0.009347474272512056,148,249.0,21.298816758714935,1.302879525249629,0.47037168453430145,-0.02544295292711796,-0.0007724062638794529,0.0,-1.1049823007847204,0.0,0.0,-3.5270005772841877,0.15380264943460256,0.023655254973103248,8.73752752752748e-05
noise,272.4328754770503,1000.0,0.8838766020483697,495.9880823959939,2.1455790562121897,22.315489834350974,1797.298113166445,0.09652923196522992,butter,1.3218541307630818,0.99,0.9501100000000153,3.0030030030029945e-05,0.95,0.91,labeled_acce_data\data_butter_shelf_wood_noise10073.csv,0.94,0.96,0.0,wood,0.02971137453427422,902.5722184026206,0.009347474272512056,148,249.0,21.298816758714935,1.302879525249629,0.47037168453430145,-0.02544295292711796,-0.0007724062638794529,0.0,-1.1049823007847204,0.0,0.0,-3.5270005772841877,0.15380264943460256,0.023655254973103248,8.73752752752748e-05
noise,355.6659896412082,2034.0,0.8471103233419327,1012.9796560186791,2.2412377297746815,31.85857755313116,3664.6048349656407,0.12990079408643404,butter,1.2974490320550043,0.99,0.9502212389380842,9.837678307919286e-06,0.95,0.91,labeled_acce_data\data_butter_shelf_wood_noise10074.csv,0.95,0.96,83.49705304518665,wood,-0.016526752775699878,1015.075671253831,0.008759800708321967,328,507.0,5.38272071851383,1.3501997361904174,0.6128516760905185,-0.052725006437975015,0.0009674897358583743,0.0,-0.9043604591214134,0.0,0.0,-1.6355866407505566,0.18996862197664496,0.03608807733570543,7.673410844951804e-05
noise,218.6134491646195,860.0,0.9109721059558251,425.99757477440875,2.2560229269822787,20.688044451576,1815.3927837627045,0.07959140969322522,butter,-0.0461983565631674,1.05,1.0299767441860321,-1.1641443538998846e-05,1.03,1.01,labeled_acce_data\data_butter_shelf_wood_noise10075.csv,1.03,1.03,0.0,wood,-0.16639650782540513,820.1362831748196,0.007674969892113228,224,214.0,1.7634685341313827,0.5598132919963125,0.38685701830729546,0.004272366699141623,0.0010149801032880777,0.0,-0.3884144630627927,0.0,0.04778156638336917,-0.20349331618220454,0.12095152787153945,0.014629272094459786,5.890516284484454e-05
noise,218.6134491646195,860.0,0.9109721059558251,425.99757477440875,2.2560229269822787,20.688044451576,1815.3927837627045,0.07959140969322522,butter,-0.0461983565631674,1.05,1.0299767441860321,-1.1641443538998846e-05,1.03,1.01,labeled_acce_data\data_butter_shelf_wood_noise10076.csv,1.03,1.03,0.0,wood,-0.16639650782540513,820.1362831748196,0.007674969892113228,224,214.0,1.7634685341313827,0.5598132919963125,0.38685701830729546,0.004272366699141623,0.0010149801032880777,0.0,-0.3884144630627927,0.0,0.04778156638336917,-0.20349331618220454,0.12095152787153945,0.014629272094459786,5.890516284484454e-05
noise,257.82977505787477,1040.0,0.8750630743315784,515.9705203237972,2.3490052735664118,22.75861940417813,2195.961207731672,0.09696041270331664,butter,3.1145468587067207,1.08,1.0297403846153677,-5.774783445620794e-05,1.03,0.97,labeled_acce_data\data_butter_shelf_wood_noise10077.csv,1.02,1.04,0.0,wood,-0.2129478490106989,855.8229263437513,0.012128201286853307,152,259.0,14.754663445790001,2.513130706965449,1.5374140234211695,0.04083364500069108,0.0006228968533801016,0.0,-0.6612872410989039,0.0,0.0,2.8798607626727666,0.2099629016121296,0.04408442005338482,0.0001470932664544302
noise,257.82977505787477,1040.0,0.8750630743315784,515.9705203237972,2.3490052735664118,22.75861940417813,2195.961207731672,0.09696041270331664,butter,3.1145468587067207,1.08,1.0297403846153677,-5.774783445620794e-05,1.03,0.97,labeled_acce_data\data_butter_shelf_wood_noise10078.csv,1.02,1.04,0.0,wood,-0.2129478490106989,855.8229263437513,0.012128201286853307,152,259.0,14.754663445790001,2.513130706965449,1.5374140234211695,0.04083364500069108,0.0006228968533801016,0.0,-0.6612872410989039,0.0,0.0,2.8798607626727666,0.2099629016121296,0.04408442005338482,0.0001470932664544302
noise,315.790104391393,1909.0,0.8721554096912029,949.9897062422084,2.360055328478134,30.854238249541034,4040.6349386033075,0.10924130656970192,butter,-0.015558106681010653,1.06,1.029706652697726,0.0,1.03,1.0,labeled_acce_data\data_butter_shelf_wood_noise10079.csv,1.02,1.03,0.0,wood,0.017281683193958914,973.6778779359295,0.007771491655583022,1306,476.0,-0.06796427079790224,0.822353257464404,0.6923502364369398,-0.028235756158715434,0.0004364641483781344,-0.02045546668404547,-0.7483689206049916,-0.19605247776932325,0.1344982770582551,-0.10889294939325597,0.2484610070492667,0.061732872023935764,6.039608255279654e-05
noise,324.0423244433623,820.0,0.87022511608683,405.99075940863816,1.558759921850516,20.19863554752695,753.8687835517952,0.11319385167794559,butter,-0.14927191762361858,0.7,0.6798902439024402,0.0,0.6799999999999999,0.6599999999999999,labeled_acce_data\data_butter_shelf_wood_noise10080.csv,0.6799999999999999,0.69,0.0,wood,-0.2570545659844511,985.5479967292196,0.007959767726532096,550,204.0,-0.441130426777141,0.5231334582094649,0.4014411580419666,0.0012594985451699614,-0.00040892115314631016,0.0014848442085083034,-0.3768997867866584,-0.11704480202844605,0.11749685423764379,0.15594760931062093,0.16601992922223702,0.027562616898956588,6.335790226034194e-05
noise,324.0423244433623,820.0,0.87022511608683,405.99075940863816,1.558759921850516,20.19863554752695,753.8687835517952,0.11319385167794559,butter,-0.14927191762361858,0.7,0.6798902439024402,0.0,0.6799999999999999,0.6599999999999999,labeled_acce_data\data_butter_shelf_wood_noise10081.csv,0.6799999999999999,0.69,0.0,wood,-0.2570545659844511,985.5479967292196,0.007959767726532096,550,204.0,-0.441130426777141,0.5231334582094649,0.4014411580419666,0.0012594985451699614,-0.00040892115314631016,0.0014848442085083034,-0.3768997867866584,-0.11704480202844605,0.11749685423764379,0.15594760931062093,0.16601992922223702,0.027562616898956588,6.335790226034194e-05
noise,427.61067063890937,1340.0,0.7998780305155863,665.9110063433831,1.6966446807635482,25.843096926255573,1233.1306830208332,0.15608195604001876,butter,3.6080507725878497,0.7399999999999999,0.679567164179099,-2.987303958177739e-05,0.6799999999999999,0.6099999999999999,labeled_acce_data\data_butter_shelf_wood_noise10082.csv,0.6699999999999999,0.69,789.865871833085,wood,-0.142706318623462,1079.1677044727285,0.012189349874128107,196,334.0,24.23826793675418,2.491596235395436,1.3635153077768627,0.003727971072494499,0.0014679714499741781,0.0,-1.7578732128240255,0.0,0.0,-0.9382645623951408,0.2190151740744088,0.047967646474843584,0.0001485802503539069
noise,427.61067063890937,1340.0,0.7998780305155863,665.9110063433831,1.6966446807635482,25.843096926255573,1233.1306830208332,0.15608195604001876,butter,3.6080507725878497,0.7399999999999999,0.679567164179099,-2.987303958177739e-05,0.6799999999999999,0.6099999999999999,labeled_acce_data\data_butter_shelf_wood_noise10083.csv,0.6699999999999999,0.69,789.865871833085,wood,-0.142706318623462,1079.1677044727285,0.012189349874128107,196,334.0,24.23826793675418,2.491596235395436,1.3635153077768627,0.003727971072494499,0.0014679714499741781,0.0,-1.7578732128240255,0.0,0.0,-0.9382645623951408,0.2190151740744088,0.047967646474843584,0.0001485802503539069
noise,466.361580432825,1689.0,0.8109870951416459,839.9653016861844,1.6758451269864016,29.01632824000546,1558.1434929057027,0.15888741336662154,butter,1.3300296805893943,0.7199999999999999,0.6799467140319702,2.9620853080568745e-05,0.6799999999999999,0.6299999999999999,labeled_acce_data\data_butter_shelf_wood_noise10084.csv,0.6699999999999999,0.69,905.3254437869823,wood,-0.0905629028195256,1154.348545523508,0.00889962471461271,300,421.0,17.064295041700365,1.5532535149777447,0.6914940136548209,-0.006448204653826132,-0.0005015653454312456,0.0,-1.5292831268137683,0.0,0.0,-2.046650873176337,0.18219125983753454,0.033193655161188024,7.920332006094535e-05
noise,208.16775479048317,780.0,0.9163663052259525,385.998235206995,2.242818071189577,19.697615447628745,1646.6073594117443,0.0731516587049487,butter,0.13043170485737088,1.05,1.030256410256396,-1.2836970474967918e-05,1.03,1.0,labeled_acce_data\data_butter_shelf_wood_noise10085.csv,1.03,1.03,0.0,wood,-0.06035714900127039,806.7477562255477,0.007562212487132138,252,194.0,0.8367493274920208,0.49887001071604153,0.3046404196656082,-0.008527734301065933,-0.0006091651865295462,0.0,-0.36663500197534127,-0.056675676467876586,0.03906077043218775,-0.25695665759167274,0.11775746437677116,0.01386682041644653,5.718705770053724e-05
noise,208.16775479048317,780.0,0.9163663052259525,385.998235206995,2.242818071189577,19.697615447628745,1646.6073594117443,0.0731516587049487,butter,0.13043170485737088,1.05,1.030256410256396,-1.2836970474967918e-05,1.03,1.0,labeled_acce_data\data_butter_shelf_wood_noise10086.csv,1.03,1.03,0.0,wood,-0.06035714900127039,806.7477562255477,0.007562212487132138,252,194.0,0.8367493274920208,0.49887001071604153,0.3046404196656082,-0.008527734301065933,-0.0006091651865295462,0.0,-0.36663500197534127,-0.056675676467876586,0.03906077043218775,-0.25695665759167274,0.11775746437677116,0.01386682041644653,5.718705770053724e-05
noise,315.62088945719165,920.0,0.8362577333297202,455.9520645932956,2.4579858886556134,21.39922652872676,1942.0070464501712,0.12989188249626116,butter,66.91444238109823,1.14,1.029989130434768,-0.000250272034820457,1.03,0.78,labeled_acce_data\data_butter_shelf_wood_noise10087.csv,1.02,1.04,455.53145336225595,wood,-3.777650363627993,907.0876549249948,0.017105570280103507,128,229.0,11.117053737144625,2.6025161110809645,0.5869572345072726,-0.04834704584688179,-0.0012733058278782859,0.0,-1.4458617066800585,0.0,0.0,-2.2727578944651285,0.20505288083480724,0.04204668393865366,0.0002926005346075603
noise,315.62088945719165,920.0,0.8362577333297202,455.9520645932956,2.4579858886556134,21.39922652872676,1942.0070464501712,0.12989188249626116,butter,66.91444238109823,1.14,1.029989130434768,-0.000250272034820457,1.03,0.78,labeled_acce_data\data_butter_shelf_wood_noise10088.csv,1.02,1.04,455.53145336225595,wood,-3.777650363627993,907.0876549249948,0.017105570280103507,128,229.0,11.117053737144625,2.6025161110809645,0.5869572345072726,-0.04834704584688179,-0.0012733058278782859,0.0,-1.4458617066800585,0.0,0.0,-2.2727578944651285,0.20505288083480724,0.04204668393865366,0.0002926005346075603
noise,556.6250474120578,2169.0,0.7339823487386921,1079.7911084077368,2.8059414122858426,32.88899761224529,4595.251939087073,0.20799473255085132,butter,38.33833533322785,1.26,1.030230520977398,-5.5350553505535e-05,1.03,0.74,labeled_acce_data\data_butter_shelf_wood_noise10089.csv,1.02,1.04,1317.9723502304148,wood,0.2842917681633045,1200.909005587561,0.021512082972058776,304,541.0,18.178494578453282,6.092407301049789,5.22812175262101,0.2719576986623794,-0.0021077524426478603,0.0,-0.1351457741402003,0.0,0.16592311626141412,3.8735441349392166,0.678030101256802,0.45972481821030914,0.0004627697137967412
noise,244.2216238918154,1120.0,0.9018311446006732,555.9955939276791,2.280406752941802,23.621864485936264,2367.536438677198,0.08509668981542634,butter,-0.32660723068813,1.05,1.0301071428571251,0.0,1.03,1.01,labeled_acce_data\data_butter_shelf_wood_noise10090.csv,1.03,1.04,0.0,wood,-0.004988871983736062,869.6432989700962,0.007526369660436765,120,279.0,15.714878806939623,0.6399491816561497,0.5888297487698526,0.0008718701885742217,-0.00016019571682383677,0.0,-0.35860171613586916,0.0,0.0,1.5517050190078259,0.08177935541432703,0.00668786297198282,5.664624026554302e-05
noise,244.2216238918154,1120.0,0.9018311446006732,555.9955939276791,2.280406752941802,23.621864485936264,2367.536438677198,0.08509668981542634,butter,-0.32660723068813,1.05,1.0301071428571251,0.0,1.03,1.01,labeled_acce_data\data_butter_shelf_wood_noise10091.csv,1.03,1.04,0.0,wood,-0.004988871983736062,869.6432989700962,0.007526369660436765,120,279.0,15.714878806939623,0.6399491816561497,0.5888297487698526,0.0008718701885742217,-0.00016019571682383677,0.0,-0.35860171613586916,0.0,0.0,1.5517050190078259,0.08177935541432703,0.00668786297198282,5.664624026554302e-05
noise,253.5323642084951,860.0,0.8858590163614063,425.9882350282132,2.318773794844843,20.687705208679112,1813.2649493239965,0.09628286726972902,butter,0.8326822269848777,1.0699999999999998,1.029441860465102,-4.656577415599513e-05,1.03,0.99,labeled_acce_data\data_butter_shelf_wood_noise10092.csv,1.02,1.04,0.0,wood,0.05545494257263143,862.0320570272296,0.01079667591146465,120,214.0,25.499217098106964,1.4430288648296945,1.214749146536743,0.015987749475455854,0.0008881865857256774,0.0,-0.3592207484174638,0.0,0.0,3.4421686904849067,0.14152372645026634,0.020028965148369816,0.00011656821073720106
noise,253.5323642084951,860.0,0.8858590163614063,425.9882350282132,2.318773794844843,20.687705208679112,1813.2649493239965,0.09628286726972902,butter,0.8326822269848777,1.0699999999999998,1.029441860465102,-4.656577415599513e-05,1.03,0.99,labeled_acce_data\data_butter_shelf_wood_noise10093.csv,1.02,1.04,0.0,wood,0.05545494257263143,862.0320570272296,0.01079667591146465,120,214.0,25.499217098106964,1.4430288648296945,1.214749146536743,0.015987749475455854,0.0008881865857256774,0.0,-0.3592207484174638,0.0,0.0,3.4421686904849067,0.14152372645026634,0.020028965148369816,0.00011656821073720106
noise,302.81816478173926,1790.0,0.875759970354059,890.9878648432973,2.349834015398627,29.882791335493767,3789.074265982469,0.10424031888743082,butter,0.3024645006812583,1.06,1.0300949720670172,1.1179429849077706e-05,1.03,1.0,labeled_acce_data\data_butter_shelf_wood_noise10094.csv,1.03,1.04,0.0,wood,-0.07679653052131383,957.0716530422927,0.007964561485621703,318,446.0,15.892726652343125,1.3592234244921495,0.6403686029089921,-0.01204042257426349,0.00033861259351842073,0.0,-1.3580627815358466,0.0,0.0,-2.169552713643135,0.17009223971835605,0.028931370012406695,6.343423965824859e-05
noise,206.13175328961822,780.0,0.9173663743420076,385.99804677077947,2.2385887901978796,19.697608257592417,1643.9960670403966,0.07195704862925337,butter,-0.084943741698563,1.05,1.0294358974358837,-1.2836970474967918e-05,1.03,1.01,labeled_acce_data\data_butter_shelf_wood_noise10095.csv,1.02,1.03,0.0,wood,-0.180630033985473,801.7149057732362,0.007511377324373187,292,194.0,1.3420121036000068,0.6159048800541721,0.41664051677312997,-0.014866690481371538,0.0012640836863383087,0.0,-0.4793266436093374,-0.07562040751942754,0.048216419086660155,-0.46779423887841654,0.13403343115883837,0.017964960668211065,5.642078930910769e-05
noise,206.13175328961822,780.0,0.9173663743420076,385.99804677077947,2.2385887901978796,19.697608257592417,1643.9960670403966,0.07195704862925337,butter,-0.084943741698563,1.05,1.0294358974358837,-1.2836970474967918e-05,1.03,1.01,labeled_acce_data\data_butter_shelf_wood_noise10096.csv,1.02,1.03,0.0,wood,-0.180630033985473,801.7149057732362,0.007511377324373187,292,194.0,1.3420121036000068,0.6159048800541721,0.41664051677312997,-0.014866690481371538,0.0012640836863383087,0.0,-0.4793266436093374,-0.07562040751942754,0.048216419086660155,-0.46779423887841654,0.13403343115883837,0.017964960668211065,5.642078930910769e-05
noise,222.58170549238923,900.0,0.9064651926542825,445.99558979732365,2.268650011890382,21.165827460128156,1902.1895729608937,0.07980117826151736,butter,0.2906597737959382,1.05,1.0305111111110952,4.44938820912125e-05,1.03,1.0,labeled_acce_data\data_butter_shelf_wood_noise10097.csv,1.03,1.04,0.0,wood,-0.08110084984741371,823.166997987869,0.008112452758201365,612,224.0,-0.091863480032643,0.5984714880144529,0.4303089877117436,-0.023903105262118387,-0.000692874092374804,-0.029109161966229653,-0.5703469275169113,-0.15699177591391233,0.1260614302895309,-0.14942996616376902,0.19054618196893972,0.03630784746294029,6.581188975404893e-05
noise,222.58170549238923,900.0,0.9064651926542825,445.99558979732365,2.268650011890382,21.165827460128156,1902.1895729608937,0.07980117826151736,butter,0.2906597737959382,1.05,1.0305111111110952,4.44938820912125e-05,1.03,1.0,labeled_acce_data\data_butter_shelf_wood_noise10098.csv,1.03,1.04,0.0,wood,-0.08110084984741371,823.166997987869,0.008112452758201365,612,224.0,-0.091863480032643,0.5984714880144529,0.4303089877117436,-0.023903105262118387,-0.000692874092374804,-0.029109161966229653,-0.5703469275169113,-0.15699177591391233,0.1260614302895309,-0.14942996616376902,0.19054618196893972,0.03630784746294029,6.581188975404893e-05
noise,348.02482429534956,2150.0,0.8539398614442711,1070.9828837651905,2.4107806014368696,32.75627935283998,4554.532978611107,0.12420041248069454,butter,2.1882377515966795,1.08,1.0302883720930105,-4.6533271288971656e-06,1.03,0.98,labeled_acce_data\data_butter_shelf_wood_noise10099.csv,1.03,1.04,0.0,wood,-0.06419743375647195,1009.0157101804741,0.008693670223529317,328,536.0,7.117065069220461,1.3121793492254517,0.5428720711999488,-0.05667516052456955,-0.00038234901607925434,0.0,-1.0245594799020765,0.0,0.0,-2.1615966907554194,0.1804594209443388,0.03256560260756607,7.557990195548028e-05
noise,216.43822123292077,700.0,0.9133507223432522,345.99849618822026,2.0087583461951493,18.65465886237049,1177.5133268372379,0.0768469326421674,butter,0.325263391236307,0.95,0.9199714285714256,1.4306151645207452e-05,0.92,0.8999999999999999,labeled_acce_data\data_butter_shelf_wood_noise10100.csv,0.92,0.92,0.0,wood,0.09240217667045002,820.728992021891,0.0073146558127294365,12,174.0,41.56780536737287,0.39656371826730075,0.14512722642792547,0.0010359351521427383,-0.0008388857018955231,0.0,-0.17383973938520406,0.0,0.0,0.7926972857259553,0.022499658667975504,0.0005062346401754052,5.350418965869654e-05
noise,216.43822123292077,700.0,0.9133507223432522,345.99849618822026,2.0087583461951493,18.65465886237049,1177.5133268372379,0.0768469326421674,butter,0.325263391236307,0.95,0.9199714285714256,1.4306151645207452e-05,0.92,0.8999999999999999,labeled_acce_data\data_butter_shelf_wood_noise10101.csv,0.92,0.92,0.0,wood,0.09240217667045002,820.728992021891,0.0073146558127294365,12,174.0,41.56780536737287,0.39656371826730075,0.14512722642792547,0.0010359351521427383,-0.0008388857018955231,0.0,-0.17383973938520406,0.0,0.0,0.7926972857259553,0.022499658667975504,0.0005062346401754052,5.350418965869654e-05
noise,321.119908200714,1560.0,0.8647427427758779,775.9862170054786,2.1250908381214924,27.8922687698036,2633.0157467579384,0.11479592823874052,butter,0.5370323392703402,0.95,0.9200064102564192,-1.9243104554201358e-05,0.92,0.8899999999999999,labeled_acce_data\data_butter_shelf_wood_noise10102.csv,0.92,0.93,0.0,wood,-0.061101666597891666,972.0219755090721,0.008334720530583196,220,389.0,9.37049922714721,1.1718650494448262,1.0113717573518297,0.0281212538156149,-0.0011954913755038317,0.0,-0.5152273293561931,0.0,0.0,1.8771913742565236,0.15636064693376092,0.02444865190954424,6.946756632292504e-05
noise,321.119908200714,1560.0,0.8647427427758779,775.9862170054786,2.1250908381214924,27.8922687698036,2633.0157467579384,0.11479592823874052,butter,0.5370323392703402,0.95,0.9200064102564192,-1.9243104554201358e-05,0.92,0.8899999999999999,labeled_acce_data\data_butter_shelf_wood_noise10103.csv,0.92,0.93,0.0,wood,-0.061101666597891666,972.0219755090721,0.008334720530583196,220,389.0,9.37049922714721,1.1718650494448262,1.0113717573518297,0.0281212538156149,-0.0011954913755038317,0.0,-0.5152273293561931,0.0,0.0,1.8771913742565236,0.15636064693376092,0.02444865190954424,6.946756632292504e-05
noise,326.93077060536484,1510.0,0.8676420637775027,750.9875403729791,2.118403405986139,27.440492377785066,2549.6110533773103,0.11165835090888707,butter,0.32783790748219044,0.95,0.9202251655629207,-6.626905235255142e-06,0.92,0.8899999999999999,labeled_acce_data\data_butter_shelf_wood_noise10104.csv,0.92,0.93,0.0,wood,-0.12057428471786369,994.3613190413852,0.008218497446053189,240,376.0,5.799607291874323,0.869442147319565,0.5520507507086234,-0.012505022050649139,0.0010122369802325279,0.0,-0.6403867780242599,0.0,0.0,-0.509327458473824,0.13425453396740936,0.018024279890806273,6.75437002707828e-05
noise,200.63017249599113,700.0,0.9208769100528225,345.9986259100218,2.2304702448769165,18.65466409413016,1475.8881861468094,0.06798298276566578,butter,0.08991012975003088,1.05,1.0299285714285593,0.0,1.03,1.01,labeled_acce_data\data_butter_shelf_wood_noise10105.csv,1.03,1.03,0.0,wood,-0.02741805982541506,791.7061845702453,0.007592672901575081,246,174.0,0.9395056862208353,0.5048067682910458,0.3950442806836255,0.006040575419830731,0.0001252792859246484,0.0,-0.2591526135761727,-0.04433301088679901,0.06323526001160365,0.34710848436160135,0.11818778019327798,0.013968351387014591,5.7648681790312555e-05
noise,200.63017249599113,700.0,0.9208769100528225,345.9986259100218,2.2304702448769165,18.65466409413016,1475.8881861468094,0.06798298276566578,butter,0.08991012975003088,1.05,1.0299285714285593,0.0,1.03,1.01,labeled_acce_data\data_butter_shelf_wood_noise10106.csv,1.03,1.03,0.0,wood,-0.02741805982541506,791.7061845702453,0.007592672901575081,246,174.0,0.9395056862208353,0.5048067682910458,0.3950442806836255,0.006040575419830731,0.0001252792859246484,0.0,-0.2591526135761727,-0.04433301088679901,0.06323526001160365,0.34710848436160135,0.11818778019327798,0.013968351387014591,5.7648681790312555e-05
noise,326.92753904084014,1340.0,0.8252439969797856,665.8882376143746,2.4930890912212447,25.84243664524022,2834.5057230989,0.12651582939325856,butter,4.0523262011187065,1.12,1.0302388059701324,0.0,1.03,0.94,labeled_acce_data\data_butter_shelf_wood_noise10107.csv,1.02,1.04,573.7704918032787,wood,-0.1284924030516824,931.0291100851102,0.017931151670103108,194,334.0,27.281354961330937,4.238977124649041,4.2389720303851535,0.13043788704741352,-0.0016361426299451574,0.0,-1.1068572074231722,0.0,0.0,4.424121441122279,0.48631305921190043,0.23650039156003738,0.0003215262002162415
noise,326.92753904084014,1340.0,0.8252439969797856,665.8882376143746,2.4930890912212447,25.84243664524022,2834.5057230989,0.12651582939325856,butter,4.0523262011187065,1.12,1.0302388059701324,0.0,1.03,0.94,labeled_acce_data\data_butter_shelf_wood_noise10108.csv,1.02,1.04,573.7704918032787,wood,-0.1284924030516824,931.0291100851102,0.017931151670103108,194,334.0,27.281354961330937,4.238977124649041,4.2389720303851535,0.13043788704741352,-0.0016361426299451574,0.0,-1.1068572074231722,0.0,0.0,4.424121441122279,0.48631305921190043,0.23650039156003738,0.0003215262002162415
noise,315.4562433839843,1792.0,0.865514930601567,891.978010220508,2.3776515540321115,29.899271367389066,3793.224269806799,0.11106258189141044,butter,1.7109826660678444,1.0699999999999998,1.0300948660714082,1.6750418760469027e-05,1.03,0.98,labeled_acce_data\data_butter_shelf_wood_noise10109.csv,1.02,1.04,0.0,wood,-0.15242339146877426,965.3272243504564,0.00919677172403304,318,447.0,6.9887509177084635,2.414774374240664,1.0923036304970557,0.0489387006673085,0.000777443256856572,0.0,-0.5287510189053232,0.0,0.0,2.051873391686641,0.1937675072322535,0.03754584685900141,8.458061014397365e-05
noise,891.2596268820398,980.0,0.652424795213881,485.84991779284917,0.6115678604390206,22.085594123591047,77.85186047824769,0.3009671865568676,butter,-0.010981265024935905,0.22,0.1999081632653045,-2.0429009193054182e-05,0.2,0.17999999999999994,labeled_acce_data\data_butter_shelf_wood_noise10110.csv,0.2,0.2,2963.3401221995928,wood,-0.03902830293902826,1487.417140945439,0.007663221178413941,560,244.0,-0.1320154056037448,0.6756930511520929,0.3867912962108813,0.004544864998233382,0.0009821578922797468,-0.00029886969895423846,-0.40905443380476003,-0.10424079570162781,0.10860020967479711,-0.05687725823845903,0.1548743759513101,0.02398607232630774,5.8724958829291953e-05
noise,891.2596268820398,980.0,0.652424795213881,485.84991779284917,0.6115678604390206,22.085594123591047,77.85186047824769,0.3009671865568676,butter,-0.010981265024935905,0.22,0.1999081632653045,-2.0429009193054182e-05,0.2,0.17999999999999994,labeled_acce_data\data_butter_shelf_wood_noise10111.csv,0.2,0.2,2963.3401221995928,wood,-0.03902830293902826,1487.417140945439,0.007663221178413941,560,244.0,-0.1320154056037448,0.6756930511520929,0.3867912962108813,0.004544864998233382,0.0009821578922797468,-0.00029886969895423846,-0.40905443380476003,-0.10424079570162781,0.10860020967479711,-0.05687725823845903,0.1548743759513101,0.02398607232630774,5.8724958829291953e-05
noise,773.6989772112278,720.0,0.6917294662742538,355.8810794667828,0.5756177286081491,18.916125404082912,56.94309773196405,0.2574360617700309,butter,-0.35239681002240797,0.22,0.19963888888888867,-2.7816411682892894e-05,0.2,0.17999999999999994,labeled_acce_data\data_butter_shelf_wood_noise10112.csv,0.18999999999999995,0.2,2603.87811634349,wood,-0.016712413856181108,1416.2604223358144,0.007579537557417269,638,179.0,-0.26763606448190025,0.5379783218100365,0.3790144573638405,0.023268349223973958,0.00011784603385826414,0.01611112506507166,-0.2858834694840942,-0.06555060855455005,0.10847734456859745,0.26482725828798476,0.13265221124165857,0.017596609147301608,5.744938958429895e-05
noise,773.6989772112278,720.0,0.6917294662742538,355.8810794667828,0.5756177286081491,18.916125404082912,56.94309773196405,0.2574360617700309,butter,-0.35239681002240797,0.22,0.19963888888888867,-2.7816411682892894e-05,0.2,0.17999999999999994,labeled_acce_data\data_butter_shelf_wood_noise10113.csv,0.18999999999999995,0.2,2603.87811634349,wood,-0.016712413856181108,1416.2604223358144,0.007579537557417269,638,179.0,-0.26763606448190025,0.5379783218100365,0.3790144573638405,0.023268349223973958,0.00011784603385826414,0.01611112506507166,-0.2858834694840942,-0.06555060855455005,0.10847734456859745,0.26482725828798476,0.13265221124165857,0.017596609147301608,5.744938958429895e-05
noise,1112.1780114927487,2129.0,0.5586660031378811,1059.6513504988336,0.7136382796927643,32.58030371841302,168.89962416156615,0.37509411390992786,butter,-0.077570880236288,0.23,0.1994363550962843,0.0,0.2,0.17999999999999994,labeled_acce_data\data_butter_shelf_wood_noise10114.csv,0.18999999999999995,0.2,3309.8591549295775,wood,0.011551245674192688,1576.4670713512764,0.007729071490608069,478,531.0,4.3205370943754895,0.9657267728552797,0.8574690140442636,-0.009943665518498805,0.0009373922596488209,0.0,-0.578664099841675,-0.0031779149849764377,0.0,0.24809925933628196,0.1610136222833805,0.02592538656081513,5.9738546106930425e-05
